OID;ZeldinioGr;Zeldyno_ko;Invent_dat;USR_ID;LASTUPDATE;DELETED;METOD;SHAPE_area;SHAPE_len
-1;146;;;;;;m23;0,000000000000000;0,000000000000000
-1;147;;;;;;m23;0,000000000000000;0,000000000000000
-1;148;;;;;;m23;0,000000000000000;0,000000000000000
-1;149;;;;;;m23;0,000000000000000;0,000000000000000
-1;150;;;;;;m23;0,000000000000000;0,000000000000000
-1;151;;;;;;m23;0,000000000000000;0,000000000000000
-1;152;;;;;;m23;0,000000000000000;0,000000000000000
-1;153;;;;;;m23;0,000000000000000;0,000000000000000
-1;154;;;;;;m23;0,000000000000000;0,000000000000000
-1;155;;;;;;m23;0,000000000000000;0,000000000000000
-1;156;;;;;;m23;0,000000000000000;0,000000000000000
-1;157;;;;;;m23;0,000000000000000;0,000000000000000
-1;158;;;;;;m23;0,000000000000000;0,000000000000000
-1;159;;;;;;m23;0,000000000000000;0,000000000000000
-1;160;;;;;;m23;0,000000000000000;0,000000000000000
-1;161;;;;;;m23;0,000000000000000;0,000000000000000
-1;162;;;;;;m23;0,000000000000000;0,000000000000000
-1;163;;;;;;m23;0,000000000000000;0,000000000000000
-1;164;;;;;;m23;0,000000000000000;0,000000000000000
-1;165;;;;;;m23;0,000000000000000;0,000000000000000
-1;166;;;;;;m23;0,000000000000000;0,000000000000000
-1;167;;;;;;m23;0,000000000000000;0,000000000000000
-1;168;;;;;;m23;0,000000000000000;0,000000000000000
-1;169;;;;;;m23;0,000000000000000;0,000000000000000
-1;170;;;;;;m23;0,000000000000000;0,000000000000000
-1;171;;;;;;m23;0,000000000000000;0,000000000000000
-1;172;;;;;;m23;0,000000000000000;0,000000000000000
-1;173;;;;;;m23;0,000000000000000;0,000000000000000
-1;174;;;;;;m23;0,000000000000000;0,000000000000000
-1;175;;;;;;m23;0,000000000000000;0,000000000000000
-1;176;;;;;;m23;0,000000000000000;0,000000000000000
-1;177;;;;;;m23;0,000000000000000;0,000000000000000
-1;178;;;;;;m23;0,000000000000000;0,000000000000000
-1;179;;;;;;m23;0,000000000000000;0,000000000000000
-1;180;;;;;;m23;0,000000000000000;0,000000000000000
-1;181;;;;;;m23;0,000000000000000;0,000000000000000
-1;182;;;;;;m23;0,000000000000000;0,000000000000000
-1;183;;;;;;m23;0,000000000000000;0,000000000000000
-1;184;;;;;;m23;0,000000000000000;0,000000000000000
-1;185;;;;;;m23;0,000000000000000;0,000000000000000
-1;186;;;;;;m23;0,000000000000000;0,000000000000000
-1;187;;;;;;m23;0,000000000000000;0,000000000000000
-1;188;;;;;;m23;0,000000000000000;0,000000000000000
-1;189;;;;;;m23;0,000000000000000;0,000000000000000
-1;190;;;;;;m23;0,000000000000000;0,000000000000000
-1;191;;;;;;m23;0,000000000000000;0,000000000000000
-1;192;;;;;;m23;0,000000000000000;0,000000000000000
-1;193;;;;;;m23;0,000000000000000;0,000000000000000
-1;194;;;;;;m23;0,000000000000000;0,000000000000000
-1;195;;;;;;m23;0,000000000000000;0,000000000000000
-1;196;;;;;;m23;0,000000000000000;0,000000000000000
-1;197;;;;;;m23;0,000000000000000;0,000000000000000
-1;198;;;;;;m23;0,000000000000000;0,000000000000000
-1;199;;;;;;m23;0,000000000000000;0,000000000000000
-1;200;;;;;;m23;0,000000000000000;0,000000000000000
-1;201;;;;;;m23;0,000000000000000;0,000000000000000
-1;202;;;;;;m23;0,000000000000000;0,000000000000000
-1;203;;;;;;m23;0,000000000000000;0,000000000000000
-1;204;;;;;;m23;0,000000000000000;0,000000000000000
-1;205;;;;;;m23;0,000000000000000;0,000000000000000
-1;206;;;;;;m23;0,000000000000000;0,000000000000000
-1;207;;;;;;m23;0,000000000000000;0,000000000000000
-1;208;;;;;;m23;0,000000000000000;0,000000000000000
-1;209;;;;;;m23;0,000000000000000;0,000000000000000
-1;210;;;;;;m23;0,000000000000000;0,000000000000000
-1;211;;;;;;m23;0,000000000000000;0,000000000000000
-1;212;;;;;;m23;0,000000000000000;0,000000000000000
-1;213;;;;;;m23;0,000000000000000;0,000000000000000
-1;214;;;;;;m23;0,000000000000000;0,000000000000000
-1;215;;;;;;m23;0,000000000000000;0,000000000000000
-1;216;;;;;;m23;0,000000000000000;0,000000000000000
-1;217;;;;;;m23;0,000000000000000;0,000000000000000
-1;218;;;;;;m23;0,000000000000000;0,000000000000000
-1;219;;;;;;m23;0,000000000000000;0,000000000000000
-1;220;;;;;;m23;0,000000000000000;0,000000000000000
-1;221;;;;;;m23;0,000000000000000;0,000000000000000
-1;222;;;;;;m23;0,000000000000000;0,000000000000000
-1;223;;;;;;m23;0,000000000000000;0,000000000000000
-1;224;;;;;;m23;0,000000000000000;0,000000000000000
-1;225;;;;;;m23;0,000000000000000;0,000000000000000
-1;226;;;;;;m23;0,000000000000000;0,000000000000000
-1;227;;;;;;m23;0,000000000000000;0,000000000000000
-1;228;;;;;;m23;0,000000000000000;0,000000000000000
-1;229;;;;;;m23;0,000000000000000;0,000000000000000
-1;230;;;;;;m23;0,000000000000000;0,000000000000000
-1;231;;;;;;m23;0,000000000000000;0,000000000000000
-1;232;;;;;;m23;0,000000000000000;0,000000000000000
-1;233;;;;;;m23;0,000000000000000;0,000000000000000
-1;234;;;;;;m23;0,000000000000000;0,000000000000000
-1;235;;;;;;m23;0,000000000000000;0,000000000000000
-1;236;;;;;;m23;0,000000000000000;0,000000000000000
-1;237;;;;;;m23;0,000000000000000;0,000000000000000
-1;238;;;;;;m23;0,000000000000000;0,000000000000000
-1;239;;;;;;m23;0,000000000000000;0,000000000000000
-1;240;;;;;;m23;0,000000000000000;0,000000000000000
-1;241;;;;;;m23;0,000000000000000;0,000000000000000
-1;242;;;;;;m23;0,000000000000000;0,000000000000000
-1;243;;;;;;m23;0,000000000000000;0,000000000000000
-1;244;;;;;;m23;0,000000000000000;0,000000000000000
-1;245;;;;;;m23;0,000000000000000;0,000000000000000
-1;246;;;;;;m23;0,000000000000000;0,000000000000000
-1;247;;;;;;m23;0,000000000000000;0,000000000000000
-1;248;;;;;;m23;0,000000000000000;0,000000000000000
-1;249;;;;;;m23;0,000000000000000;0,000000000000000
-1;250;;;;;;m23;0,000000000000000;0,000000000000000
-1;251;;;;;;m23;0,000000000000000;0,000000000000000
-1;252;;;;;;m23;0,000000000000000;0,000000000000000
-1;253;;;;;;m23;0,000000000000000;0,000000000000000
-1;254;;;;;;m23;0,000000000000000;0,000000000000000
-1;255;;;;;;m23;0,000000000000000;0,000000000000000
-1;256;;;;;;m23;0,000000000000000;0,000000000000000
-1;257;;;;;;m23;0,000000000000000;0,000000000000000
-1;258;;;;;;m23;0,000000000000000;0,000000000000000
-1;259;;;;;;m23;0,000000000000000;0,000000000000000
-1;260;;;;;;m23;0,000000000000000;0,000000000000000
-1;261;;;;;;m23;0,000000000000000;0,000000000000000
-1;262;;;;;;m23;0,000000000000000;0,000000000000000
-1;263;;;;;;m23;0,000000000000000;0,000000000000000
-1;264;;;;;;m23;0,000000000000000;0,000000000000000
-1;265;;;;;;m23;0,000000000000000;0,000000000000000
-1;266;;;;;;m23;0,000000000000000;0,000000000000000
-1;267;;;;;;m23;0,000000000000000;0,000000000000000
-1;268;;;;;;m23;0,000000000000000;0,000000000000000
-1;269;;;;;;m23;0,000000000000000;0,000000000000000
-1;270;;;;;;m23;0,000000000000000;0,000000000000000
-1;271;;;;;;m23;0,000000000000000;0,000000000000000
-1;272;;;;;;m23;0,000000000000000;0,000000000000000
-1;273;;;;;;m23;0,000000000000000;0,000000000000000
-1;274;;;;;;m23;0,000000000000000;0,000000000000000
-1;275;;;;;;m23;0,000000000000000;0,000000000000000
-1;276;;;;;;m23;0,000000000000000;0,000000000000000
-1;277;;;;;;m23;0,000000000000000;0,000000000000000
-1;278;;;;;;m23;0,000000000000000;0,000000000000000
-1;279;;;;;;m23;0,000000000000000;0,000000000000000
-1;280;;;;;;m23;0,000000000000000;0,000000000000000
-1;281;;;;;;m23;0,000000000000000;0,000000000000000
-1;282;;;;;;m23;0,000000000000000;0,000000000000000
-1;283;;;;;;m23;0,000000000000000;0,000000000000000
-1;284;;;;;;m23;0,000000000000000;0,000000000000000
-1;285;;;;;;m23;0,000000000000000;0,000000000000000
-1;286;;;;;;m23;0,000000000000000;0,000000000000000
-1;287;;;;;;m23;0,000000000000000;0,000000000000000
-1;288;;;;;;m23;0,000000000000000;0,000000000000000
-1;289;;;;;;m23;0,000000000000000;0,000000000000000
-1;290;;;;;;m23;0,000000000000000;0,000000000000000
-1;291;;;;;;m23;0,000000000000000;0,000000000000000
-1;292;;;;;;m23;0,000000000000000;0,000000000000000
-1;293;;;;;;m23;0,000000000000000;0,000000000000000
-1;294;;;;;;m23;0,000000000000000;0,000000000000000
-1;295;;;;;;m23;0,000000000000000;0,000000000000000
-1;296;;;;;;m23;0,000000000000000;0,000000000000000
-1;297;;;;;;m23;0,000000000000000;0,000000000000000
-1;298;;;;;;m23;0,000000000000000;0,000000000000000
-1;299;;;;;;m23;0,000000000000000;0,000000000000000
-1;300;;;;;;m23;0,000000000000000;0,000000000000000
-1;301;;;;;;m23;0,000000000000000;0,000000000000000
-1;302;;;;;;m23;0,000000000000000;0,000000000000000
-1;303;;;;;;m23;0,000000000000000;0,000000000000000
-1;304;;;;;;m23;0,000000000000000;0,000000000000000
-1;305;;;;;;m23;0,000000000000000;0,000000000000000
-1;306;;;;;;m23;0,000000000000000;0,000000000000000
-1;307;;;;;;m23;0,000000000000000;0,000000000000000
-1;308;;;;;;m23;0,000000000000000;0,000000000000000
-1;309;;;;;;m23;0,000000000000000;0,000000000000000
-1;310;;;;;;m23;0,000000000000000;0,000000000000000
-1;311;;;;;;m23;0,000000000000000;0,000000000000000
-1;312;;;;;;m23;0,000000000000000;0,000000000000000
-1;313;;;;;;m23;0,000000000000000;0,000000000000000
-1;314;;;;;;m23;0,000000000000000;0,000000000000000
-1;315;;;;;;m23;0,000000000000000;0,000000000000000
-1;316;;;;;;m23;0,000000000000000;0,000000000000000
-1;317;;;;;;m23;0,000000000000000;0,000000000000000
-1;318;;;;;;m23;0,000000000000000;0,000000000000000
-1;319;;;;;;m23;0,000000000000000;0,000000000000000
-1;320;;;;;;m23;0,000000000000000;0,000000000000000
-1;321;;;;;;m23;0,000000000000000;0,000000000000000
-1;322;;;;;;m23;0,000000000000000;0,000000000000000
-1;323;;;;;;m23;0,000000000000000;0,000000000000000
-1;324;;;;;;m23;0,000000000000000;0,000000000000000
-1;325;;;;;;m23;0,000000000000000;0,000000000000000
-1;326;;;;;;m23;0,000000000000000;0,000000000000000
-1;327;;;;;;m23;0,000000000000000;0,000000000000000
-1;328;;;;;;m23;0,000000000000000;0,000000000000000
-1;329;;;;;;m23;0,000000000000000;0,000000000000000
-1;330;;;;;;m23;0,000000000000000;0,000000000000000
-1;331;;;;;;m23;0,000000000000000;0,000000000000000
-1;332;;;;;;m23;0,000000000000000;0,000000000000000
-1;333;;;;;;m23;0,000000000000000;0,000000000000000
-1;334;;;;;;m23;0,000000000000000;0,000000000000000
-1;335;;;;;;m23;0,000000000000000;0,000000000000000
-1;336;;;;;;m23;0,000000000000000;0,000000000000000
-1;337;;;;;;m23;0,000000000000000;0,000000000000000
-1;338;;;;;;m23;0,000000000000000;0,000000000000000
-1;339;;;;;;m23;0,000000000000000;0,000000000000000
-1;340;;;;;;m23;0,000000000000000;0,000000000000000
-1;341;;;;;;m23;0,000000000000000;0,000000000000000
-1;342;;;;;;m23;0,000000000000000;0,000000000000000
-1;343;;;;;;m23;0,000000000000000;0,000000000000000
-1;344;;;;;;m23;0,000000000000000;0,000000000000000
-1;345;;;;;;m23;0,000000000000000;0,000000000000000
-1;346;;;;;;m23;0,000000000000000;0,000000000000000
-1;347;;;;;;m23;0,000000000000000;0,000000000000000
-1;348;;;;;;m23;0,000000000000000;0,000000000000000
-1;349;;;;;;m23;0,000000000000000;0,000000000000000
-1;350;;;;;;m23;0,000000000000000;0,000000000000000
-1;351;;;;;;m23;0,000000000000000;0,000000000000000
-1;352;;;;;;m23;0,000000000000000;0,000000000000000
-1;353;;;;;;m23;0,000000000000000;0,000000000000000
-1;354;;;;;;m23;0,000000000000000;0,000000000000000
-1;355;;;;;;m23;0,000000000000000;0,000000000000000
-1;356;;;;;;m23;0,000000000000000;0,000000000000000
-1;357;;;;;;m23;0,000000000000000;0,000000000000000
-1;358;;;;;;m23;0,000000000000000;0,000000000000000
-1;359;;;;;;m23;0,000000000000000;0,000000000000000
-1;360;;;;;;m23;0,000000000000000;0,000000000000000
-1;361;;;;;;m23;0,000000000000000;0,000000000000000
-1;362;;;;;;m23;0,000000000000000;0,000000000000000
-1;363;;;;;;m23;0,000000000000000;0,000000000000000
-1;364;;;;;;m23;0,000000000000000;0,000000000000000
-1;365;;;;;;m23;0,000000000000000;0,000000000000000
-1;366;;;;;;m23;0,000000000000000;0,000000000000000
-1;367;;;;;;m23;0,000000000000000;0,000000000000000
-1;368;;;;;;m23;0,000000000000000;0,000000000000000
-1;369;;;;;;m23;0,000000000000000;0,000000000000000
-1;370;;;;;;m23;0,000000000000000;0,000000000000000
-1;371;;;;;;m23;0,000000000000000;0,000000000000000
-1;372;;;;;;m23;0,000000000000000;0,000000000000000
-1;373;;;;;;m23;0,000000000000000;0,000000000000000
-1;374;;;;;;m23;0,000000000000000;0,000000000000000
-1;375;;;;;;m23;0,000000000000000;0,000000000000000
-1;376;;;;;;m23;0,000000000000000;0,000000000000000
-1;377;;;;;;m23;0,000000000000000;0,000000000000000
-1;378;;;;;;m23;0,000000000000000;0,000000000000000
-1;379;;;;;;m23;0,000000000000000;0,000000000000000
-1;380;;;;;;m23;0,000000000000000;0,000000000000000
-1;381;;;;;;m23;0,000000000000000;0,000000000000000
-1;382;;;;;;m23;0,000000000000000;0,000000000000000
-1;383;;;;;;m23;0,000000000000000;0,000000000000000
-1;384;;;;;;m23;0,000000000000000;0,000000000000000
-1;385;;;;;;m23;0,000000000000000;0,000000000000000
-1;386;;;;;;m23;0,000000000000000;0,000000000000000
-1;387;;;;;;m23;0,000000000000000;0,000000000000000
-1;388;;;;;;m23;0,000000000000000;0,000000000000000
-1;389;;;;;;m23;0,000000000000000;0,000000000000000
-1;390;;;;;;m23;0,000000000000000;0,000000000000000
-1;391;;;;;;m23;0,000000000000000;0,000000000000000
-1;392;;;;;;m23;0,000000000000000;0,000000000000000
-1;393;;;;;;m23;0,000000000000000;0,000000000000000
-1;394;;;;;;m23;0,000000000000000;0,000000000000000
-1;395;;;;;;m23;0,000000000000000;0,000000000000000
-1;396;;;;;;m23;0,000000000000000;0,000000000000000
-1;397;;;;;;m23;0,000000000000000;0,000000000000000
-1;398;;;;;;m23;0,000000000000000;0,000000000000000
-1;399;;;;;;m23;0,000000000000000;0,000000000000000
-1;400;;;;;;m23;0,000000000000000;0,000000000000000
-1;401;;;;;;m23;0,000000000000000;0,000000000000000
-1;402;;;;;;m23;0,000000000000000;0,000000000000000
-1;403;;;;;;m23;0,000000000000000;0,000000000000000
-1;404;;;;;;m23;0,000000000000000;0,000000000000000
-1;405;;;;;;m23;0,000000000000000;0,000000000000000
-1;406;;;;;;m23;0,000000000000000;0,000000000000000
-1;407;;;;;;m23;0,000000000000000;0,000000000000000
-1;408;;;;;;m23;0,000000000000000;0,000000000000000
-1;409;;;;;;m23;0,000000000000000;0,000000000000000
-1;410;;;;;;m23;0,000000000000000;0,000000000000000
-1;411;;;;;;m23;0,000000000000000;0,000000000000000
-1;412;;;;;;m23;0,000000000000000;0,000000000000000
-1;413;;;;;;m23;0,000000000000000;0,000000000000000
-1;414;;;;;;m23;0,000000000000000;0,000000000000000
-1;415;;;;;;m23;0,000000000000000;0,000000000000000
-1;416;;;;;;m23;0,000000000000000;0,000000000000000
-1;417;;;;;;m23;0,000000000000000;0,000000000000000
-1;418;;;;;;m23;0,000000000000000;0,000000000000000
-1;419;;;;;;m23;0,000000000000000;0,000000000000000
-1;420;;;;;;m23;0,000000000000000;0,000000000000000
-1;421;;;;;;m23;0,000000000000000;0,000000000000000
-1;422;;;;;;m23;0,000000000000000;0,000000000000000
-1;423;;;;;;m23;0,000000000000000;0,000000000000000
-1;424;;;;;;m23;0,000000000000000;0,000000000000000
-1;425;;;;;;m23;0,000000000000000;0,000000000000000
-1;426;;;;;;m23;0,000000000000000;0,000000000000000
-1;427;;;;;;m23;0,000000000000000;0,000000000000000
-1;428;;;;;;m23;0,000000000000000;0,000000000000000
-1;429;;;;;;m23;0,000000000000000;0,000000000000000
-1;430;;;;;;m23;0,000000000000000;0,000000000000000
-1;431;;;;;;m23;0,000000000000000;0,000000000000000
-1;432;;;;;;m23;0,000000000000000;0,000000000000000
-1;433;;;;;;m23;0,000000000000000;0,000000000000000
-1;434;;;;;;m23;0,000000000000000;0,000000000000000
-1;435;;;;;;m23;0,000000000000000;0,000000000000000
-1;436;;;;;;m23;0,000000000000000;0,000000000000000
-1;437;;;;;;m23;0,000000000000000;0,000000000000000
-1;438;;;;;;m23;0,000000000000000;0,000000000000000
-1;439;;;;;;m23;0,000000000000000;0,000000000000000
-1;440;;;;;;m23;0,000000000000000;0,000000000000000
-1;441;;;;;;m23;0,000000000000000;0,000000000000000
-1;442;;;;;;m23;0,000000000000000;0,000000000000000
-1;443;;;;;;m23;0,000000000000000;0,000000000000000
-1;444;;;;;;m23;0,000000000000000;0,000000000000000
-1;445;;;;;;m23;0,000000000000000;0,000000000000000
-1;446;;;;;;m23;0,000000000000000;0,000000000000000
-1;447;;;;;;m23;0,000000000000000;0,000000000000000
-1;448;;;;;;m23;0,000000000000000;0,000000000000000
-1;449;;;;;;m23;0,000000000000000;0,000000000000000
-1;450;7;;;;;m23;0,000000000000000;0,000000000000000
-1;451;;;;;;m23;0,000000000000000;0,000000000000000
-1;452;;;;;;m23;0,000000000000000;0,000000000000000
-1;453;;;;;;m23;0,000000000000000;0,000000000000000
-1;454;;;;;;m23;0,000000000000000;0,000000000000000
-1;455;;;;;;m23;0,000000000000000;0,000000000000000
-1;456;;;;;;m23;0,000000000000000;0,000000000000000
-1;457;;;;;;m23;0,000000000000000;0,000000000000000
-1;458;;;;;;m23;0,000000000000000;0,000000000000000
-1;459;;;;;;m23;0,000000000000000;0,000000000000000
-1;460;;;;;;m23;0,000000000000000;0,000000000000000
-1;461;;;;;;m23;0,000000000000000;0,000000000000000
-1;462;;;;;;m23;0,000000000000000;0,000000000000000
-1;463;;;;;;m23;0,000000000000000;0,000000000000000
-1;464;;;;;;m23;0,000000000000000;0,000000000000000
-1;465;;;;;;m23;0,000000000000000;0,000000000000000
-1;466;;;;;;m23;0,000000000000000;0,000000000000000
-1;467;;;;;;m23;0,000000000000000;0,000000000000000
-1;468;;;;;;m23;0,000000000000000;0,000000000000000
-1;469;;;;;;m23;0,000000000000000;0,000000000000000
-1;470;;;;;;m23;0,000000000000000;0,000000000000000
-1;471;;;;;;m23;0,000000000000000;0,000000000000000
-1;472;;;;;;m23;0,000000000000000;0,000000000000000
-1;473;;;;;;m23;0,000000000000000;0,000000000000000
-1;474;;;;;;m23;0,000000000000000;0,000000000000000
-1;475;;;;;;m23;0,000000000000000;0,000000000000000
-1;476;;;;;;m23;0,000000000000000;0,000000000000000
-1;477;;;;;;m23;0,000000000000000;0,000000000000000
