OID;GYV_KODAS;GTV_KODAS;GTV_PAV;GTV_PAV_PI;GYV_ID;GTV_ID;GTV_R;GTV_RK;GTV_ATR_KO;GAT_KODAS;SHAPE_STLength__
-1;17507;19045;Slavų g.;Slavų g.;6;6690;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1857795;283,319630559493703
-1;17507;19080;Suomių g.;Suomių g.;6;7040;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1315185;390,002121003685033
-1;17507;19284;Žemaitkiemio g.;Žemaitkiemio g.;6;9100;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227631;231,035163575919256
-1;17507;18889;Pakraščio g.;Pakraščio g.;6;5100;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229543;826,173574374611007
-1;17507;19186;K. Škirpos g.;K. Škirpos g.;6;8100;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1228179;489,435968146194682
-1;17507;18406;Antanavos g.;Antanavos g.;6;230;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231899;446,193848016065999
-1;17507;18456;Betonuotojų g.;Betonuotojų g.;6;740;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1825748;181,952526507309301
-1;17507;18481;M. K. Čiurlionio g.;M. K. Čiurlionio g.;6;990;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1339439;574,782269633975375
-1;17507;18931;Plento g.;Plento g.;6;5530;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1229194;1091,309743261548192
-1;17507;18728;Kreidos g.;Kreidos g.;6;3490;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230228;677,234997287020065
-1;17507;18885;Pajiesio g.;Pajiesio g.;6;5060;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1685104;166,489124973957360
-1;17507;18855;T. Narbuto g.;T. Narbuto g.;6;4760;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-01 00:00:00;1229558;265,444190445098968
-1;17507;18446;Bangų g.;Bangų g.;6;640;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1683628;412,677266712255573
-1;17507;19155;Tujų g.;Tujų g.;6;7790;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1813714;650,410223848773740
-1;17507;16369;Ramybės g.;Ramybės g.;6;5885;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1242099;512,245577224044155
-1;17507;16257;Aukštutinių Kaniūkų g.;Aukštutinių Kaniūkų g.;6;455;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1369631;1381,357796758109998
-1;17507;31745;Upėtakių g.;Upėtakių g.;6;7965;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-07-17 00:00:00;1165352;1299,220174377875082
-1;17507;30870;Rimdžiūnų g.;Rimdžiūnų g.;6;6095;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1323228;161,872564370570444
-1;17507;29830;Ugniažolių tak.;Ugniažolių tak.;6;7297;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1175273;261,303384762545875
-1;17507;29826;Margelių tak.;Margelių tak.;6;4255;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1175235;197,942076292470574
-1;17507;18809;T. Masiulio g.;T. Masiulio g.;6;4300;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229873;3010,090960518804877
-1;17507;32189;Naktižiedžių tak.;Naktižiedžių tak.;6;4759;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-12-08 00:00:00;1433075;578,330832050144750
-1;17507;19261;Vokiečių g.;Vokiečių g.;6;8870;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227741;2269,538257737726781
-1;17507;18830;Miglovaros g.;Miglovaros g.;6;4510;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1848479;216,120312760007607
-1;17507;19033;Skardžio g.;Skardžio g.;6;6570;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-07 00:00:00;1444098;529,555690574808295
-1;17507;16440;Vyčio Kryžiaus g.;Vyčio Kryžiaus g.;6;8758;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1443823;959,709180353328861
-1;17507;19172;Upės g.;Upės g.;6;7960;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672074;193,921494714420760
-1;17507;18668;Sąnašos g.;Sąnašos g.;6;2860;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1230615;651,921624611137986
-1;17507;18620;Seniavos pl.;Seniavos pl.;6;2380;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1230979;2234,747905416019876
-1;17507;16190;Mokolų g.;Mokolų g.;6;4620;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1243205;1378,177982660005227
-1;17507;18602;Helsinkio g.;Helsinkio g.;6;2200;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1848665;241,802324796612140
-1;17507;18718;Kranto 14-oji g.;Kranto 14-oji g.;6;3380;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-07-12 00:00:00;1230448;486,874024534001137
-1;17507;18724;Kranto 20-oji g.;Kranto 20-oji g.;6;3440;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1315989;341,430967971829091
-1;17507;18723;Kranto 19-oji g.;Kranto 19-oji g.;6;3430;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1691766;378,783836736525529
-1;17507;18722;Kranto 18-oji g.;Kranto 18-oji g.;6;3420;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230452;431,410748954887538
-1;17507;19253;A. Vytarto g.;A. Vytarto g.;6;8790;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1837145;271,901989812759894
-1;17507;19139;M. Sederavičiaus g.;M. Sederavičiaus g.;6;7630;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1228198;255,557716510140011
-1;17507;18721;Kranto 17-oji g.;Kranto 17-oji g.;6;3410;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1825255;284,786383236960546
-1;17507;18720;Kranto 16-oji g.;Kranto 16-oji g.;6;3400;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1848718;305,236259316122812
-1;17507;18766;Latvių g.;Latvių g.;6;3870;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672935;573,166987134508076
-1;17507;18719;Kranto 15-oji g.;Kranto 15-oji g.;6;3390;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1316029;259,555983476643178
-1;17507;18717;Kranto 13-oji g.;Kranto 13-oji g.;6;3370;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1364018;322,196957305770525
-1;17507;18682;Kemerio g.;Kemerio g.;6;3010;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463411;153,767015664847918
-1;17507;18714;Kranto 10-oji g.;Kranto 10-oji g.;6;3340;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1674923;211,843853144068788
-1;17507;18713;Kranto 9-oji g.;Kranto 9-oji g.;6;3330;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230433;236,317622480140699
-1;17507;16223;Juodupės g.;Juodupės g.;6;2525;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456671;186,498436097546801
-1;17507;16216;J. Borutos g.;J. Borutos g.;6;847;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1243129;947,611597808969577
-1;17507;31752;J. Aisčio g.;J. Aisčio g.;6;35;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1165405;435,124500883429334
-1;17507;18697;S. Gimžausko g.;S. Gimžausko g.;6;3170;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1443216;207,576599170222863
-1;17507;18538;Estų g.;Estų g.;6;1560;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231334;407,538300915755485
-1;17507;16230;Sabalkalnio g.;Sabalkalnio g.;6;6277;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456667;988,379664427924808
-1;17507;31751;Miltupio g.;Miltupio g.;6;4537;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1662479;325,646425136140522
-1;17507;29820;Šertvių g.;Šertvių g.;6;7225;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1175197;403,688775793540799
-1;17507;19140;Tilto g.;Tilto g.;6;7640;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664888;584,111140190646893
-1;17507;29304;A. J. Povilaičio g.;A. J. Povilaičio g.;6;5595;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1434158;231,988497723389173
-1;17507;29802;Marviliaus tak.;Marviliaus tak.;6;4285;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1703408;292,087348906349916
-1;17507;29822;Lendrūnų tak.;Lendrūnų tak.;6;3965;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1689899;93,696647961662904
-1;17507;29827;Bedugnės tak.;Bedugnės tak.;6;715;1998-06-01 00:00:00;1998-06-01 00:00:00;2013-07-02 00:00:00;1175254;142,330485185848033
-1;17507;18743;Kuosų g.;Kuosų g.;6;3640;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230304;320,340071872783369
-1;17507;18886;Pakalniškių g.;Pakalniškių g.;6;5070;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1676615;260,369302445860626
-1;17507;18991;Rygos g.;Rygos g.;6;6140;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229008;241,858796651534135
-1;17507;18998;Rožių g.;Rožių g.;6;6210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229031;382,459989122528441
-1;17507;18858;Našlaičių g.;Našlaičių g.;6;4790;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1676577;163,684780571448670
-1;17507;19051;Smilgos g.;Smilgos g.;6;6750;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1315219;150,333696629297407
-1;17507;19037;Skirpstų g.;Skirpstų g.;6;6610;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228729;177,517907161744404
-1;17507;29305;K. Skučo g.;K. Skučo g.;6;6655;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1158919;230,440999980695551
-1;17507;18523;Dūkšto g.;Dūkšto g.;6;1410;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1698388;236,390681595035204
-1;17507;29800;Fredos tak.;Fredos tak.;6;1595;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1175307;261,930144421598470
-1;17507;29801;Žostautų tak.;Žostautų tak.;6;9215;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1175311;258,328122142578991
-1;17507;19201;Varnėnų g.;Varnėnų g.;6;8260;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1437415;99,374897551070163
-1;17507;19055;Sodininkų g.;Sodininkų g.;6;6790;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1444117;710,531099190914688
-1;17507;18764;Lapų g.;Lapų g.;6;3850;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230194;287,800639101612092
-1;17507;18545;Gaižiūnų g.;Gaižiūnų g.;6;1630;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1679026;1129,179167203511952
-1;17507;18565;Gervėčių g.;Gervėčių g.;6;1830;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1698426;506,320172527446971
-1;17507;18617;A. Jasaičio g.;A. Jasaičio g.;6;2350;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1436256;302,372701599698985
-1;17507;18502;Demokratų g.;Demokratų g.;6;1200;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854538;992,568562437220749
-1;17507;18740;Kulvos g.;Kulvos g.;6;3610;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1822643;644,275180060118942
-1;17507;18920;Pievų g.;Pievų g.;6;5420;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229357;475,959432154839817
-1;17507;18670;Karklų g.;Karklų g.;6;2880;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230649;269,695772071843237
-1;17507;18967;Ramunių g.;Ramunių g.;6;5900;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1315261;221,595588021907645
-1;17507;52016;Gluosnių g.;Gluosnių g.;6;9335;2003-01-13 00:00:00;2003-01-13 00:00:00;2011-07-08 00:00:00;1455732;411,535498402568351
-1;17507;18921;Pikulo g.;Pikulo g.;6;5430;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229361;2147,244014797325235
-1;17507;18946;Pryšmančių g.;Pryšmančių g.;6;5680;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-09 00:00:00;1670894;660,218070681256449
-1;17507;66590;Agluonos g.;Agluonos g.;6;9371;2006-03-09 00:00:00;2006-03-09 00:00:00;2011-07-08 00:00:00;1539674;105,379437128787742
-1;17507;18666;Kareivinių g.;Kareivinių g.;6;2840;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-02 00:00:00;1230596;423,351656054611226
-1;17507;29651;S. Staniškio-Lito g.;S. Staniškio-Lito g.;6;6945;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1176265;197,711467639545447
-1;17507;19138;Tetervinų al.;Tetervinų al.;6;7620;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1813661;1085,800304597707964
-1;17507;30251;Jeruzalės skg.;Jeruzalės skg.;6;2407;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1668625;63,946411053738558
-1;17507;28328;S. Santvaro g.;S. Santvaro g.;6;6335;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1183225;702,948540542152500
-1;17507;51804;Baltupio g.;Baltupio g.;6;9322;2002-08-22 00:00:00;2002-08-22 00:00:00;2011-07-08 00:00:00;1461036;735,651749214281267
-1;17507;51806;Livintos g.;Livintos g.;6;9323;2002-08-22 00:00:00;2002-08-22 00:00:00;2011-07-08 00:00:00;1458727;626,140027312438747
-1;17507;51816;Minijos g.;Minijos g.;6;9328;2002-08-22 00:00:00;2003-03-14 00:00:00;2011-07-08 00:00:00;1236389;554,678844240982016
-1;17507;51826;Versmės g.;Versmės g.;6;9333;2002-08-22 00:00:00;2002-08-22 00:00:00;2011-07-08 00:00:00;1458693;141,067921987782171
-1;17507;51824;Gelmės g.;Gelmės g.;6;9332;2002-08-22 00:00:00;2002-08-22 00:00:00;2011-07-08 00:00:00;1458689;133,506738806285142
-1;17507;18774;Lelijų g.;Lelijų g.;6;3950;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230213;251,222262533533808
-1;17507;31903;Moliūgų tak.;Moliūgų tak.;6;4646;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463316;574,533533722304469
-1;17507;18981;Raudonojo Kryžiaus g.;Raudonojo Kryžiaus g.;6;6040;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1444451;1070,879724513406472
-1;17507;19123;Švenčionių g.;Švenčionių g.;6;7470;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1670564;2806,230222582606530
-1;17507;18923;Piliečių g.;Piliečių g.;6;5450;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229376;816,539713596615002
-1;17507;18603;Hipodromo g.;Hipodromo g.;6;2210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230869;798,043283837955642
-1;17507;19043;Skuodo g.;Skuodo g.;6;6670;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1665975;1110,375113361634703
-1;17507;48069;Ridikų tak.;Ridikų tak.;6;6076;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1246553;246,519263105488108
-1;17507;16321;Tiškevičių g.;Tiškevičių g.;6;7662;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1330814;173,454165082777962
-1;17507;16278;Paštuvos g.;Paštuvos g.;6;5265;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242687;424,369383405688382
-1;17507;16280;Medekšinės g.;Medekšinės g.;6;4367;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1454148;791,668311180693649
-1;17507;16364;Krivių g.;Krivių g.;6;3544;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242031;408,146168803850628
-1;17507;29314;Medeinės g.;Medeinės g.;6;4365;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1305723;1046,789280008167680
-1;17507;19220;Vėtrungės g.;Vėtrungės g.;6;8460;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1841747;620,496128934655644
-1;17507;19015;Saulėlydžio g.;Saulėlydžio g.;6;6380;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228824;450,991341111787222
-1;17507;30867;Tolminkiemio g.;Tolminkiemio g.;6;7705;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1692011;450,506718216810384
-1;17507;30862;Eitkūnų g.;Eitkūnų g.;6;1475;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1830667;283,654917462615231
-1;17507;30863;Lazdynėlių g.;Lazdynėlių g.;6;3915;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1680629;261,849329665855180
-1;17507;19145;Tyrulių g.;Tyrulių g.;6;7690;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672021;414,934408191222985
-1;17507;28315;J. Biliūno g.;J. Biliūno g.;6;763;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1274696;1067,197925320758713
-1;17507;18710;Kranto 6-oji g.;Kranto 6-oji g.;6;3300;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-07 00:00:00;1230414;279,309416580018251
-1;17507;30864;Stalupėnų g.;Stalupėnų g.;6;6935;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1686574;241,796378900209220
-1;17507;30868;Pilupėnų g.;Pilupėnų g.;6;5465;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1169707;163,583497736719806
-1;17507;16271;V. Nagevičiaus g.;V. Nagevičiaus g.;6;8581;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1242854;458,497529547006252
-1;17507;31694;A. Račkaus g.;A. Račkaus g.;6;5815;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1821499;445,061748584977181
-1;17507;16268;Beržų g.;Beržų g.;6;728;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1454171;133,261896225333857
-1;17507;30225;Pastarnokų tak.;Pastarnokų tak.;6;5235;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1296397;467,340952801046683
-1;17507;16319;Žibintų g.;Žibintų g.;6;9145;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242452;202,711417514132478
-1;17507;16281;Gailios g.;Gailios g.;6;1615;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1454133;333,462894256441189
-1;17507;18628;Jotvingių g.;Jotvingių g.;6;2460;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230706;628,752482467894538
-1;17507;18748;Kuršių g.;Kuršių g.;6;3690;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230338;1560,436892583818462
-1;17507;18800;Maironiškių g.;Maironiškių g.;6;4210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1671958;698,525581220348272
-1;17507;18813;Mažeikių g.;Mažeikių g.;6;4340;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1819837;426,040119305345968
-1;17507;18705;Kranto 1-oji g.;Kranto 1-oji g.;6;3250;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1691751;168,891597979438103
-1;17507;18851;Muzikos g.;Muzikos g.;6;4720;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229816;536,353056749653888
-1;17507;19029;Simno g.;Simno g.;6;6530;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228896;630,646520676924069
-1;17507;19126;Taikos pr.;Taikos pr.;6;7500;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-02 00:00:00;1666842;6940,096389108904987
-1;17507;19266;Zanavykų g.;Zanavykų g.;6;8920;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1437453;818,776270693098354
-1;17507;19268;Zarasų g.;Zarasų g.;6;8940;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854102;749,460132258417502
-1;17507;18872;Nevėžio g.;Nevėžio g.;6;4930;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1229653;146,564287225202719
-1;17507;18404;Anykščių g.;Anykščių g.;6;210;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1678603;433,884460001165735
-1;17507;18455;Betygalos g.;Betygalos g.;6;730;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-05-24 00:00:00;1231679;358,784851413555771
-1;17507;58760;P. Leono g.;P. Leono g.;6;9343;2004-08-03 00:00:00;2004-08-03 00:00:00;2011-07-08 00:00:00;1270595;286,439332757244586
-1;17507;60310;Knygnešių g.;Knygnešių g.;6;9349;2004-12-07 00:00:00;2004-12-07 00:00:00;2011-07-08 00:00:00;1269758;651,771766887699073
-1;17507;61910;Žeimelių g.;Žeimelių g.;6;9356;2005-05-09 00:00:00;2005-05-09 00:00:00;2011-07-08 00:00:00;1255736;408,628886423930112
-1;17507;16269;Chodkevičių g.;Chodkevičių g.;6;4363;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1454186;627,023147970597620
-1;17507;16315;Kudrėnų g.;Kudrėnų g.;6;3591;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242429;653,594210245310819
-1;17507;31836;Ganyklų g.;Ganyklų g.;6;1645;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1821575;358,410544026969035
-1;17507;31838;Liucernų g.;Liucernų g.;6;4095;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1662589;621,132215707472142
-1;17507;31844;Pokšniabalio g.;Pokšniabalio g.;6;5575;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672495;193,728064594536164
-1;17507;30807;Girios g.;Girios g.;6;1925;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1169912;1848,615281655379931
-1;17507;16276;Žaliabalnės g.;Žaliabalnės g.;6;9005;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242668;270,616914998961647
-1;17507;16374;Baltalksnių g.;Baltalksnių g.;6;586;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1454114;280,321386727184404
-1;17507;49122;Daugirdiškių g.;Daugirdiškių g.;6;9300;2000-01-28 00:00:00;2000-01-28 00:00:00;2011-07-08 00:00:00;1453156;309,033208852384860
-1;17507;48093;Valerijonų tak.;Valerijonų tak.;6;8226;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1436897;180,155025426045626
-1;17507;48095;Zundų tak.;Zundų tak.;6;8971;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1467895;294,186044477959740
-1;17507;49296;Vėsos g.;Vėsos g.;6;9303;2000-04-07 00:00:00;2000-04-07 00:00:00;2011-07-08 00:00:00;1429846;320,113211221305903
-1;17507;16378;Smiltynės g.;Smiltynės g.;6;6755;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242137;312,092428273291830
-1;17507;16376;Priemiesčio g.;Priemiesčio g.;6;5655;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1242122;343,229312537903922
-1;17507;48187;Sausinės g.;Sausinės g.;6;6381;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1312095;367,843390500420696
-1;17507;18554;Garso g.;Garso g.;6;1720;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231152;185,869664137222486
-1;17507;19156;Pienių g.;Pienių g.;6;7800;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1228293;451,712802581462824
-1;17507;19094;Šeduvos g.;Šeduvos g.;6;7180;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228494;399,395578461220225
-1;17507;18962;Radviliškio g.;Radviliškio g.;6;5850;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229084;380,676250843604123
-1;17507;16178;Aukštažio g.;Aukštažio g.;6;445;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1243315;439,625398874376856
-1;17507;16227;Krioklio g.;Krioklio g.;6;3543;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456705;111,215585160214673
-1;17507;16235;Mėnulio g.;Mėnulio g.;6;4455;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1243019;621,408652585101777
-1;17507;31042;Šalčininkų g.;Šalčininkų g.;6;7108;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1168859;181,695171181743774
-1;17507;31043;Kražių g.;Kražių g.;6;3475;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1319669;557,484002796203072
-1;17507;16320;Šventupės g.;Šventupės g.;6;7476;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242467;389,567511459132220
-1;17507;47835;Kaulenių tak.;Kaulenių tak.;6;2962;1999-01-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1370464;148,521581218352424
-1;17507;16186;Šalčpievės g.;Šalčpievės g.;6;7109;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456868;267,603205974946150
